ID,CAT_REF,DISTRICT_CODE,DISTRICT_NAME,MUN_CODE,MUN_NAME,CONST_CODE,CONST_NAME,SCOUNTY_CODE,SCOUNTY_NAME,PARISH_CODE,PARISH_NAME,ELECT_CODE,ELECT_NAME,SURNAME,OTHER_NAME,SEX,POLITICAL_P,SYMBOL,VALID_VOTES,WINNER,CATEGORY,locid,district,budgetcategory,goodnews,badnews,matchme,matched,locid2011,incumbentparty,incumbentparty2,incumbent,votes,winnervotes,totalvotes,winnerperc,perc,marginperc,runnerupperc,incumbentmargin,winnermargin
2503,DIST/DEC/2016,48,KYENJOJO,NA,,274,MWENGE CENTRAL COUNTY,7,KYARUSOZI TOWN COUNCIL,NA,,7,KYARUSOZI TOWN COUNCIL,TUGUME,BROWN,M,NRM,,"1,416",Winner,District/City Directly Elected Councillors,MWENGE CENTRAL COUNTY7,KYENJOJO,much worse ,FALSE,TRUE,TRUE,MULTIPLE MATCHES,NA,NA,NA,NA,1416,1416,2613,0.541905855,0.541905855,0,0.424799082,0.117106774,0.117106774
2504,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,1,BUWAAYA,NA,,1,BUWAAYA,KASANGO,ABEDI,M,INDEPENDENT,BICYCLE,"2,591",Winner,District/City Directly Elected Councillors,BUNYA COUNTY EAST1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2591,2591,4711,0.549989387,0.549989387,0,0.433029081,0.116960306,0.116960306
2505,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,1,BUWAAYA,NA,,1,BUWAAYA,MUDHUNGU,PATRICK,M,NRM,,"2,040",,District/City Directly Elected Councillors,BUNYA COUNTY EAST1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,2040,2591,4711,0.549989387,0.433029081,0.116960306,0.433029081,-0.116960306,0.116960306
2506,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,1,BUWAAYA,NA,,1,BUWAAYA,MUSASIZI,GODFREY MAGEZI,M,FDC,,80,,District/City Directly Elected Councillors,BUNYA COUNTY EAST1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,80,2591,4711,0.549989387,0.016981533,0.533007854,0.433029081,-0.533007854,0.116960306
2507,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,2,KIGANDALO,NA,,2,KIGANDALO,GAVAMUKULYA,IBRAHIM,M,NRM,,"2,709",,District/City Directly Elected Councillors,BUNYA COUNTY EAST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,2709,2945,7062,0.417020674,0.383602379,0.033418295,0.383602379,-0.033418295,0.033418295
2508,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,2,KIGANDALO,NA,,2,KIGANDALO,MWIMA,RASHID NTAMBI,M,FDC,,"1,408",,District/City Directly Elected Councillors,BUNYA COUNTY EAST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1408,2945,7062,0.417020674,0.199376947,0.217643727,0.383602379,-0.217643727,0.033418295
2509,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,2,KIGANDALO,NA,,2,KIGANDALO,OMUKAMA,RONALD,M,INDEPENDENT,RADIO,"2,945",Winner,District/City Directly Elected Councillors,BUNYA COUNTY EAST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2945,2945,7062,0.417020674,0.417020674,0,0.383602379,0.033418295,0.033418295
2510,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,3,BUKABOOLI,NA,,3,BUKABOOLI,MAGALA,BANULI,M,FDC,,"2,630",,District/City Directly Elected Councillors,BUNYA COUNTY EAST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2630,5011,12572,0.398584155,0.209195037,0.189389119,0.25867006,-0.189389119,0.139914095
2511,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,3,BUKABOOLI,NA,,3,BUKABOOLI,MULYALYA,MUSTAFA,M,NRM,,"3,252",,District/City Directly Elected Councillors,BUNYA COUNTY EAST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,3252,5011,12572,0.398584155,0.25867006,0.139914095,0.25867006,-0.139914095,0.139914095
2512,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,3,BUKABOOLI,NA,,3,BUKABOOLI,MUMBYA,RONALD,M,INDEPENDENT,BICYCLE,"5,011",Winner,District/City Directly Elected Councillors,BUNYA COUNTY EAST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,5011,5011,12572,0.398584155,0.398584155,0,0.25867006,0.139914095,0.139914095
2513,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,3,BUKABOOLI,NA,,3,BUKABOOLI,MUTONO,ROBERT,M,INDEPENDENT,RADIO,"1,679",,District/City Directly Elected Councillors,BUNYA COUNTY EAST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1679,5011,12572,0.398584155,0.133550748,0.265033408,0.25867006,-0.265033408,0.139914095
2514,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,4,MPUNGWE,NA,,4,MPUNGWE,KAKAIRE,SOSAN,M,INDEPENDENT,BICYCLE,416,,District/City Directly Elected Councillors,BUNYA COUNTY EAST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,416,3754,5823,0.64468487,0.071440838,0.573244032,0.247295209,-0.573244032,0.397389662
2515,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,4,MPUNGWE,NA,,4,MPUNGWE,KALIKUMWOYO,DAVID,M,NRM,,"3,754",Winner,District/City Directly Elected Councillors,BUNYA COUNTY EAST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,3754,3754,5823,0.64468487,0.64468487,0,0.247295209,0.397389662,0.397389662
2516,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,4,MPUNGWE,NA,,4,MPUNGWE,MAKWALA,ENOCH WANDERA,M,INDEPENDENT,TABLE,"1,440",,District/City Directly Elected Councillors,BUNYA COUNTY EAST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1440,3754,5823,0.64468487,0.247295209,0.397389662,0.247295209,-0.397389662,0.397389662
2517,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,4,MPUNGWE,NA,,4,MPUNGWE,TABO,BEN,M,FDC,,114,,District/City Directly Elected Councillors,BUNYA COUNTY EAST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,114,3754,5823,0.64468487,0.019577537,0.625107333,0.247295209,-0.625107333,0.397389662
2518,DIST/DEC/2016,49,MAYUGE,NA,,34,BUNYA COUNTY EAST,4,MPUNGWE,NA,,4,MPUNGWE,WAISWA,SINANI KISUBI,M,INDEPENDENT,CHAIR,99,,District/City Directly Elected Councillors,BUNYA COUNTY EAST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,99,3754,5823,0.64468487,0.017001546,0.627683325,0.247295209,-0.627683325,0.397389662
2519,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,1,KITYERERA,NA,,1,KITYERERA,KAZUNGU,VICENT,M,INDEPENDENT,CHAIR,790,,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,790,4376,9041,0.484017255,0.087379715,0.39663754,0.428603031,-0.39663754,0.055414224
2520,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,1,KITYERERA,NA,,1,KITYERERA,KIMERA,RASHID AMAN,M,INDEPENDENT,RADIO,"3,875",,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,3875,4376,9041,0.484017255,0.428603031,0.055414224,0.428603031,-0.055414224,0.055414224
2521,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,1,KITYERERA,NA,,1,KITYERERA,MUGISHA,GODWIN,M,NRM,,"4,376",Winner,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,4376,4376,9041,0.484017255,0.484017255,0,0.428603031,0.055414224,0.055414224
2522,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,2,MALONGO,NA,,2,MALONGO,KALIKUSIKA,WILLIAM,M,INDEPENDENT,BICYCLE,"3,264",,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,3264,5940,14715,0.403669725,0.221814475,0.18185525,0.288413184,-0.18185525,0.115256541
2523,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,2,MALONGO,NA,,2,MALONGO,NGAMBA,ERIABU,M,INDEPENDENT,RADIO,"1,267",,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,1267,5940,14715,0.403669725,0.086102616,0.317567108,0.288413184,-0.317567108,0.115256541
2524,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,2,MALONGO,NA,,2,MALONGO,NUGHT,ALEXANDRIA,M,NRM,,"4,244",,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,0,4244,5940,14715,0.403669725,0.288413184,0.115256541,0.288413184,-0.115256541,0.115256541
2525,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,2,MALONGO,NA,,2,MALONGO,ZIIJA,DAVID,M,INDEPENDENT,CHAIR,"5,940",Winner,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,5940,5940,14715,0.403669725,0.403669725,0,0.288413184,0.115256541,0.115256541
2526,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,3,JAGUZI,NA,,3,JAGUZI,KINTU,AMINON GEOFREY,M,NRM,,"1,744",Winner,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH3,MAYUGE,much better,TRUE,FALSE,TRUE,NO MATCHES,NA,NA,NA,NA,1744,1744,2645,0.659357278,0.659357278,0,0.310775047,0.348582231,0.348582231
2527,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,3,JAGUZI,NA,,3,JAGUZI,MAGANDA,FAIZO,M,INDEPENDENT,BALL,822,,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH3,MAYUGE,much better,TRUE,FALSE,TRUE,NO MATCHES,NA,NA,NA,NA,822,1744,2645,0.659357278,0.310775047,0.348582231,0.310775047,-0.348582231,0.348582231
2528,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,3,JAGUZI,NA,,3,JAGUZI,TABO,TIMOTHY,M,FDC,,79,,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH3,MAYUGE,much better,TRUE,FALSE,TRUE,NO MATCHES,NA,NA,NA,NA,79,1744,2645,0.659357278,0.029867675,0.629489603,0.310775047,-0.629489603,0.348582231
2529,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,4,BUSAKIRA,NA,,4,BUSAKIRA,MUSANA,EDWARD,M,INDEPENDENT,RADIO,"2,374",,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2374,4586,6960,0.658908046,0.341091954,0.317816092,0.341091954,-0.317816092,0.317816092
2530,DIST/DEC/2016,49,MAYUGE,NA,,35,BUNYA COUNTY SOUTH,4,BUSAKIRA,NA,,4,BUSAKIRA,WAJOKERANA,FRED,M,NRM,,"4,586",Winner,District/City Directly Elected Councillors,BUNYA COUNTY SOUTH4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,4586,4586,6960,0.658908046,0.658908046,0,0.341091954,0.317816092,0.317816092
2531,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,1,BAITAMBOGWE,NA,,1,BAITAMBOGWE,KIGOBERO,FREDRICK,M,FDC,,432,,District/City Directly Elected Councillors,BUNYA COUNTY WEST1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,432,3786,4218,0.897581792,0.102418208,0.795163585,0.102418208,-0.795163585,0.795163585
2532,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,1,BAITAMBOGWE,NA,,1,BAITAMBOGWE,MUKISA,MOSES MAX,M,NRM,,"3,786",Winner,District/City Directly Elected Councillors,BUNYA COUNTY WEST1,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,3786,3786,4218,0.897581792,0.897581792,0,0.102418208,0.795163585,0.795163585
2533,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,2,IMANYIRO,NA,,2,IMANYIRO,DHAMUZUNGU,ALIYI MAGUMBA,M,INDEPENDENT,BALL,287,,District/City Directly Elected Councillors,BUNYA COUNTY WEST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,287,2526,5559,0.454398273,0.051627991,0.402770282,0.297175751,-0.402770282,0.157222522
2534,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,2,IMANYIRO,NA,,2,IMANYIRO,KALENDE,MATIA,M,INDEPENDENT,CLOCK,565,,District/City Directly Elected Councillors,BUNYA COUNTY WEST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,565,2526,5559,0.454398273,0.101636985,0.352761288,0.297175751,-0.352761288,0.157222522
2535,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,2,IMANYIRO,NA,,2,IMANYIRO,KYANA,LUKUMAN,M,INDEPENDENT,RADIO,250,,District/City Directly Elected Councillors,BUNYA COUNTY WEST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,250,2526,5559,0.454398273,0.044972117,0.409426156,0.297175751,-0.409426156,0.157222522
2536,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,2,IMANYIRO,NA,,2,IMANYIRO,NGOBI,GODFREY GENGA,M,INDEPENDENT,CHAIR,"1,652",,District/City Directly Elected Councillors,BUNYA COUNTY WEST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1652,2526,5559,0.454398273,0.297175751,0.157222522,0.297175751,-0.157222522,0.157222522
2537,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,2,IMANYIRO,NA,,2,IMANYIRO,OWORI,ISAAC,M,NRM,,"2,526",Winner,District/City Directly Elected Councillors,BUNYA COUNTY WEST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,2526,2526,5559,0.454398273,0.454398273,0,0.297175751,0.157222522,0.157222522
2538,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,2,IMANYIRO,NA,,2,IMANYIRO,WALAKI,TADEO,M,FDC,,279,,District/City Directly Elected Councillors,BUNYA COUNTY WEST2,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,279,2526,5559,0.454398273,0.050188883,0.40420939,0.297175751,-0.40420939,0.157222522
2539,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,3,MAYUGE TOWN COUNCIL,NA,,3,MAYUGE TOWN COUNCIL,CHANDIA,ALI OGADA,M,NRM,,"1,785",Winner,District/City Directly Elected Councillors,BUNYA COUNTY WEST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1785,1785,4197,0.425303788,0.425303788,0,0.228973076,0.196330712,0.196330712
2540,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,3,MAYUGE TOWN COUNCIL,NA,,3,MAYUGE TOWN COUNCIL,ISABIRYE,EDWARD EDDIE,M,INDEPENDENT,BALL,590,,District/City Directly Elected Councillors,BUNYA COUNTY WEST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,590,1785,4197,0.425303788,0.140576602,0.284727186,0.228973076,-0.284727186,0.196330712
2541,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,3,MAYUGE TOWN COUNCIL,NA,,3,MAYUGE TOWN COUNCIL,MUTAGOBWA,LWIGALE JUMA,M,INDEPENDENT,CLOCK,342,,District/City Directly Elected Councillors,BUNYA COUNTY WEST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,342,1785,4197,0.425303788,0.081486776,0.343817012,0.228973076,-0.343817012,0.196330712
2542,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,3,MAYUGE TOWN COUNCIL,NA,,3,MAYUGE TOWN COUNCIL,NAKU,MOSES,M,INDEPENDENT,RADIO,206,,District/City Directly Elected Councillors,BUNYA COUNTY WEST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,206,1785,4197,0.425303788,0.049082678,0.37622111,0.228973076,-0.37622111,0.196330712
2543,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,3,MAYUGE TOWN COUNCIL,NA,,3,MAYUGE TOWN COUNCIL,OBALIMU,SANON,M,FDC,,961,,District/City Directly Elected Councillors,BUNYA COUNTY WEST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,961,1785,4197,0.425303788,0.228973076,0.196330712,0.228973076,-0.196330712,0.196330712
2544,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,3,MAYUGE TOWN COUNCIL,NA,,3,MAYUGE TOWN COUNCIL,WAISWA,AWALI,M,INDEPENDENT,BICYCLE,313,,District/City Directly Elected Councillors,BUNYA COUNTY WEST3,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,313,1785,4197,0.425303788,0.074577079,0.35072671,0.228973076,-0.35072671,0.196330712
2545,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,4,BUKATUBE,NA,,4,BUKATUBE,BASALIRWA,JACKSON,M,NRM,,"2,776",,District/City Directly Elected Councillors,BUNYA COUNTY WEST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,2776,3277,6548,0.500458155,0.423946243,0.076511912,0.423946243,-0.076511912,0.076511912
2546,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,4,BUKATUBE,NA,,4,BUKATUBE,MUGOMBA,FAZIR,M,INDEPENDENT,RADIO,495,,District/City Directly Elected Councillors,BUNYA COUNTY WEST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,495,3277,6548,0.500458155,0.075595602,0.424862553,0.423946243,-0.424862553,0.076511912
2547,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,4,BUKATUBE,NA,,4,BUKATUBE,TASIIBULA,PETER NKWANGA,M,INDEPENDENT,BICYCLE,"3,277",Winner,District/City Directly Elected Councillors,BUNYA COUNTY WEST4,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,3277,3277,6548,0.500458155,0.500458155,0,0.423946243,0.076511912,0.076511912
2548,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,5,WAIRASA,NA,,5,WAIRASA,MAGANDA,ABDALATIF VICTORIA,M,FDC,,137,,District/City Directly Elected Councillors,BUNYA COUNTY WEST5,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,137,2462,4680,0.526068376,0.029273504,0.496794872,0.34508547,-0.496794872,0.180982906
2549,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,5,WAIRASA,NA,,5,WAIRASA,NKWANGA,FRED,M,INDEPENDENT,RADIO,"1,615",,District/City Directly Elected Councillors,BUNYA COUNTY WEST5,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1615,2462,4680,0.526068376,0.34508547,0.180982906,0.34508547,-0.180982906,0.180982906
2550,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,5,WAIRASA,NA,,5,WAIRASA,OLULO,JOSEPH LANDO,M,INDEPENDENT,BICYCLE,466,,District/City Directly Elected Councillors,BUNYA COUNTY WEST5,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,466,2462,4680,0.526068376,0.09957265,0.426495726,0.34508547,-0.426495726,0.180982906
2551,DIST/DEC/2016,49,MAYUGE,NA,,36,BUNYA COUNTY WEST,5,WAIRASA,NA,,5,WAIRASA,WAAKO,LASTON,M,NRM,,"2,462",Winner,District/City Directly Elected Councillors,BUNYA COUNTY WEST5,MAYUGE,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,2462,2462,4680,0.526068376,0.526068376,0,0.34508547,0.180982906,0.180982906
2552,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,3,AWERE,NA,,3,AWERE,OKOT,JAMES,M,NRM,,,Unopposed,District/City Directly Elected Councillors,ARUU COUNTY3,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2553,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,4,PADER,NA,,4,PADER,OBOTE,MILTON,M,PPP,,756,,District/City Directly Elected Councillors,ARUU COUNTY4,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,756,834,1805,0.462049861,0.418836565,0.043213296,0.418836565,-0.043213296,0.043213296
2554,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,4,PADER,NA,,4,PADER,OKOT,JOLLY JOE,M,NRM,,834,Winner,District/City Directly Elected Councillors,ARUU COUNTY4,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,834,834,1805,0.462049861,0.462049861,0,0.418836565,0.043213296,0.043213296
2555,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,4,PADER,NA,,4,PADER,TABU,SANTO BONO,M,INDEPENDENT,TABLE,215,,District/City Directly Elected Councillors,ARUU COUNTY4,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,215,834,1805,0.462049861,0.119113573,0.342936288,0.418836565,-0.342936288,0.043213296
2556,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,7,PURANGA,NA,,7,PURANGA,OBUA,PATRICK,M,NRM,,"2,138",Winner,District/City Directly Elected Councillors,ARUU COUNTY7,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2138,2138,3388,0.631050767,0.631050767,0,0.368949233,0.262101535,0.262101535
2557,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,7,PURANGA,NA,,7,PURANGA,OKULLO,J.B. ADONYO,M,INDEPENDENT,RADIO,"1,250",,District/City Directly Elected Councillors,ARUU COUNTY7,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1250,2138,3388,0.631050767,0.368949233,0.262101535,0.368949233,-0.262101535,0.262101535
2558,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,8,PADER TOWN COUNCIL,NA,,8,PADER TOWN COUNCIL,KOMAKECH,GEOFFREY OKUMU,M,INDEPENDENT,BALL,"1,726",Winner,District/City Directly Elected Councillors,ARUU COUNTY8,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1726,1726,2461,0.701340918,0.701340918,0,0.298659082,0.402681837,0.402681837
2559,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,8,PADER TOWN COUNCIL,NA,,8,PADER TOWN COUNCIL,OKELLO,WALTER RALEIGA,M,NRM,,735,,District/City Directly Elected Councillors,ARUU COUNTY8,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,735,1726,2461,0.701340918,0.298659082,0.402681837,0.298659082,-0.402681837,0.402681837
2560,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,12,OGOM,NA,,12,OGOM,OJOK,RICHARD OLAL,M,NRM,,"1,383",Winner,District/City Directly Elected Councillors,ARUU COUNTY12,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1383,1383,2241,0.617135207,0.617135207,0,0.382864793,0.234270415,0.234270415
2561,DIST/DEC/2016,50,PADER,NA,,90,ARUU COUNTY,12,OGOM,NA,,12,OGOM,TABU,DENIS,M,FDC,,858,,District/City Directly Elected Councillors,ARUU COUNTY12,PADER,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,858,1383,2241,0.617135207,0.382864793,0.234270415,0.382864793,-0.234270415,0.234270415
2562,DIST/DEC/2016,50,PADER,NA,,243,ARUU NORTH COUNTY,1,ACHOLI-BUR,NA,,1,ACHOLI-BUR,OKELLO,WALTER,M,NRM,,"1,086",,District/City Directly Elected Councillors,ARUU NORTH COUNTY1,PADER,much worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1086,1142,2228,0.512567325,0.487432675,0.02513465,0.487432675,-0.02513465,0.02513465
2563,DIST/DEC/2016,50,PADER,NA,,243,ARUU NORTH COUNTY,1,ACHOLI-BUR,NA,,1,ACHOLI-BUR,TOOLIT,FRANCIS,M,INDEPENDENT,RADIO,"1,142",Winner,District/City Directly Elected Councillors,ARUU NORTH COUNTY1,PADER,much worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1142,1142,2228,0.512567325,0.512567325,0,0.487432675,0.02513465,0.02513465
2564,DIST/DEC/2016,50,PADER,NA,,243,ARUU NORTH COUNTY,2,ATANGA,NA,,2,ATANGA,KALOKWERA,JOSEPH KOMAKECH,M,FDC,,678,,District/City Directly Elected Councillors,ARUU NORTH COUNTY2,PADER,much worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,678,880,2583,0.340689121,0.262485482,0.078203639,0.339140534,-0.078203639,0.001548587
2565,DIST/DEC/2016,50,PADER,NA,,243,ARUU NORTH COUNTY,2,ATANGA,NA,,2,ATANGA,KIDEGA,MICHAEL,M,PPP,,149,,District/City Directly Elected Councillors,ARUU NORTH COUNTY2,PADER,much worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,149,880,2583,0.340689121,0.057684863,0.283004259,0.339140534,-0.283004259,0.001548587
